categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.8237,CTX193001369,4,4,"se zcela nepatrnými stopami bílé inkrustace. Rozměry : v- 112mm, pr. okr","se zcela nepatrnými stopami bílé inkrustace. Rozměry : v- 112mm, pr. okr",,,ces_Latn,0.9997,ces_Latn,0.9997,163.00,12,72,0.0694,0,1,0,0,0,0,0.0292,0.3448,0.5094,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4398,CTX193001369,4,5,"je - 125mm, pr.dna - 53mm.. - ■ .","je - 125mm, pr.dna - 53mm.. - ■ .",,,ces_Latn,0.3360,ces_Latn,0.3360,127.00,9,33,0.2727,0,2,0,0,0,0,0.3111,0.1000,0.7273,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3923,CTX193001369,4,6,"Tb.III.,1.; V,3. . :_neg.425,426. . ■' /","Tb.III.,1.; V,3. . :_neg.425,426. . ■' /",,,ces_Latn,0.7500,est_Latn,0.2268,168.00,7,40,0.4250,0,0,0,1,0,0,0.1071,0.1538,0.4444,False,False,False,False,True,False,False,False,False,False,False
Clear,0.8975,CTX193001369,4,7,"Nádoba 2. Menší zvoncový pohár se zakulaceným, uprostřed promáčknutým .","Nádoba 2. Menší zvoncový pohár se zakulaceným, uprostřed promáčknutým .",,,ces_Latn,0.9967,ces_Latn,0.9967,60.00,10,71,0.0423,0,0,0,0,0,0,0.0000,0.3770,0.5862,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9043,CTX193001369,4,8,"dnem, zdobený pěti pruhy jednoduchévtlačované výzdoby. Barva' šedožlutá, mj","dnem, zdobený pěti pruhy jednoduchévtlačované výzdoby. Barva' šedožlutá, mj",,,ces_Latn,0.9132,ces_Latn,0.9132,209.00,9,75,0.0533,0,0,0,1,0,0,0.0000,0.3731,0.5873,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9467,CTX193001369,4,9,"místy načervonalá, povrch lesklý,avšak z,větší části odřený. Rozměry;","místy načervonalá, povrch lesklý,avšak z,větší části odřený. Rozměry;",,,ces_Latn,1.0000,ces_Latn,1.0000,123.00,8,69,0.0725,0,0,0,0,0,0,0.0000,0.3548,0.4386,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4316,CTX193001369,4,10,"v - 95mm, pr.okraje - 111mm, . *. - 5 . ■","v - 95mm, pr.okraje - 111mm, . *. - 5 . ■",,,ces_Latn,0.5496,ces_Latn,0.5496,209.00,12,41,0.2683,0,2,0,0,0,0,0.3417,0.1250,0.6154,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3815,CTX193001369,4,11,"Tb. 1II.;2./ v.,4. ' ..425,126, 1.. •","Tb. 1II.;2./ v.,4. ' ..425,126, 1.. •",,,ces_Latn,0.7500,vie_Latn,0.3236,174.00,7,37,0.4324,0,0,1,0,0,0,0.0714,0.0952,0.4000,False,False,False,False,True,False,False,False,False,False,False
Clear,0.8763,CTX193001369,4,12,"Nádoba 4.ovitá mísa š vyznačeným dnem a značně rozšířeným, se-","Nádoba 4.ovitá mísa š vyznačeným dnem a značně rozšířeným, se-",,,ces_Latn,0.9999,ces_Latn,0.9999,74.50,10,62,0.0484,0,0,0,0,0,0,0.0850,0.4038,0.5918,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8485,CTX193001369,4,13,"šikmeným okrajem, při němž sedí tunelovité ucho.-Rozměry : pr.okraje - 33","šikmeným okrajem, při němž sedí tunelovité ucho.-Rozměry : pr.okraje - 33",,,ces_Latn,1.0000,ces_Latn,1.0000,105.00,11,73,0.0822,0,0,0,0,0,0,0.0000,0.3770,0.4909,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8000,CTX193001369,4,14,"337mm, pr. dna - 105mm,y -167mm: ■ Mísa jest na vnitřní ""straně červená,","337mm, pr. dna - 105mm,y -167mm: ■ Mísa jest na vnitřní ""straně červená,",,,ces_Latn,0.9999,ces_Latn,0.9999,127.00,13,72,0.1250,0,3,0,0,0,0,0.0808,0.2549,0.5714,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9013,CTX193001369,4,15,na vnější straně .oranžová se šedožlutými skvrnami. ‘,na vnější straně .oranžová se šedožlutými skvrnami. ‘,,,ces_Latn,1.0000,ces_Latn,1.0000,158.00,8,53,0.0566,0,0,0,1,0,0,0.0000,0.3696,0.4651,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4019,CTX193001369,4,16,"Tb.III.,4. č. neg, 427. . . "" /","Tb.III.,4. č. neg, 427. . . "" /",,,ces_Latn,0.7500,fin_Latn,0.2347,334.00,8,31,0.3548,0,0,0,1,0,0,0.3063,0.2000,0.3333,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9347,CTX193001369,4,17,"Pazourkový úlomek ""se stopami sekundární .retuše při zakulaceném konci.","Pazourkový úlomek ""se stopami sekundární .retuše při zakulaceném konci.",,,ces_Latn,1.0000,ces_Latn,1.0000,472.00,9,71,0.0423,0,0,0,0,0,0,0.0000,0.4286,0.5333,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4161,CTX193001369,4,18,"D - 40mm; Tb . IV.,5. 3. neg. 423.","D - 40mm; Tb . IV.,5. 3. neg. 423.",,,ces_Latn,0.7500,zsm_Latn,0.2929,197.00,9,34,0.2647,0,1,0,0,0,0,0.3444,0.1053,0.7000,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9443,CTX193001369,4,19,"Pazourkový úlomek plochý,","Pazourkový úlomek plochý,",,,ces_Latn,0.9124,ces_Latn,0.9124,197.00,3,25,0.0400,0,0,0,0,0,0,0.0000,0.4348,0.5000,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX193001369,4,20,dl.,dl.,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3777,CTX193001369,4,21,"34mm.. Tb.III.,6; Č. neg.423.","34mm.. Tb.III.,6; Č. neg.423.",,,ces_Latn,0.7500,est_Latn,0.3364,588.00,4,29,0.3103,0,1,0,1,0,0,0.1750,0.2000,0.4545,False,False,False,False,True,False,False,False,False,False,False
Noisy,0.7250,CTX193001369,4,22,Vykopal p. Ševčík.- viz č,Vykopal p. Ševčík.- viz č,,,ces_Latn,0.9805,ces_Latn,0.9805,334.00,5,25,0.1200,0,0,0,0,0,0,0.1700,0.2857,0.5000,False,False,False,False,False,True,False,False,False,False,False
Non-text,0.0,CTX193001369,4,23,j •,j •,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX193001369,4,24,""" < •""",""" < •",,,,0.0,,0.0,0.0,0,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9190,CTX193001369,4,25,"Hrob 5. Hrob nalezen ve spadlé hlíně, takže poloha kostry a milodaru","Hrob 5. Hrob nalezen ve spadlé hlíně, takže poloha kostry a milodaru",milo,,ces_Latn,0.9995,ces_Latn,0.9995,378.00,12,68,0.0294,0,0,0,0,0,0,0.0000,0.3929,0.4815,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9573,CTX193001369,4,26,jest neznáma. Zachována byla paze třetina,jest neznáma. Zachována byla paze třetina,,daru,ces_Latn,1.0000,ces_Latn,1.0000,230.00,6,41,0.0244,0,0,0,0,0,0,0.0000,0.4167,0.5143,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9778,CTX193001369,4,27,"zvoncového poháru s trojúhelníčkovou vtlacovanou výzdobou, uspořádanou","zvoncového poháru s trojúhelníčkovou vtlacovanou výzdobou, uspořádanou",,,ces_Latn,0.9818,ces_Latn,0.9818,46.00,7,70,0.0143,0,0,0,1,0,0,0.0000,0.4531,0.6190,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9570,CTX193001369,4,28,"ve vodorovných pruzích. Povrch jest šedočerný, mírně lesklý. Rozměry;","ve vodorovných pruzích. Povrch jest šedočerný, mírně lesklý. Rozměry;",,,ces_Latn,1.0000,ces_Latn,1.0000,87.00,9,69,0.0580,0,0,0,0,0,0,0.0000,0.3279,0.5263,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4674,CTX193001369,4,29,"v- 115mm,pr. ' okraje - ?4 pr. dna - ?","v- 115mm,pr. ' okraje - ?4 pr. dna - ?",,,ces_Latn,0.7442,ces_Latn,0.7442,346.00,10,38,0.2368,0,1,0,0,0,0,0.3550,0.1600,0.5625,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3867,CTX193001369,4,30,"Tb. V ; VI.,5. .neg,428. •","Tb. V ; VI.,5. .neg,428. •",,,ces_Latn,0.7500,vie_Latn,0.2236,568.00,6,26,0.3462,0,0,0,0,0,0,0.2333,0.1176,0.6250,False,False,False,False,True,False,False,False,False,False,False
Trash,0.6475,CTX193001369,4,31,"Získal p. Ševčík, viz 3,3, 560/ 29. OAlda w.Juout 27- 7*","Získal p. Ševčík, viz 3,3, 560/ 29. OAlda w.Juout 27- 7*",,,ces_Latn,0.9681,ces_Latn,0.9681,179.00,11,56,0.1607,1,0,1,1,0,0,0.1091,0.3056,0.4815,False,False,False,False,False,True,False,False,True,False,False
Trash,0.2672,CTX193001369,4,32,": . 1 ©,2.437/30",": . 1 ©,2.437/30",,,deu_Latn,0.4067,deu_Latn,0.4067,123.00,4,16,0.3750,0,0,0,0,0,0,0.4250,0.0000,0.0000,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3789,CTX193001369,4,33,J . lAct as PzoleXle) -,J . lAct as PzoleXle) -,,,eng_Latn,0.4779,eng_Latn,0.4779,5216.00,6,23,0.1304,2,0,0,0,0,0,0.4583,0.2778,0.4667,False,False,False,False,True,False,False,False,False,False,False
Clear,0.8193,CTX193001369,4,34,"H r o b TI. Kostra spočívala vo skrčené ploze na levém bozu, hlavou k","H r o b TI. Kostra spočívala vo skrčené ploze na levém bozu, hlavou k",,,ces_Latn,0.7525,ces_Latn,0.7525,163.00,15,69,0.0290,0,0,0,0,0,0,0.2267,0.3818,0.5283,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9225,CTX193001369,4,35,"východu, nohami k západu. U nohou kostry ležel hrnek se- čtyřmi- oušky a","východu, nohami k západu. U nohou kostry ležel hrnek se- čtyřmi- oušky a",,,ces_Latn,0.9969,ces_Latn,0.9969,203.00,13,72,0.0556,0,0,0,0,0,0,0.0000,0.4167,0.5357,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9783,CTX193001369,4,36,tři pazourkové šipky. Hrob byl i s milodary v původní poloze vyzvednut a,tři pazourkové šipky. Hrob byl i s milodary v původní poloze vyzvednut a,,,ces_Latn,1.0000,ces_Latn,1.0000,112.00,13,72,0.0139,0,0,0,0,0,0,0.0000,0.4167,0.6102,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7697,CTX193001369,4,37,odvezen do Národního musea. 3.neg. 457-460. Tb.XVI .,odvezen do Národního musea. 3.neg. 457-460. Tb.XVI .,,,ces_Latn,0.9906,ces_Latn,0.9906,191.00,8,52,0.1346,0,0,0,0,0,0,0.0250,0.3421,0.7419,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9713,CTX193001369,5,1,"/Nádobka se čtyřmi uchy,z nichž dvě jsou umístěna na nejužším místě","/Nádobka se čtyřmi uchy,z nichž dvě jsou umístěna na nejužším místě",,,ces_Latn,1.0000,ces_Latn,1.0000,84.50,11,67,0.0299,0,0,0,0,0,0,0.0000,0.3860,0.5091,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9450,CTX193001369,5,2,"nezřetelně vyznačeného hrdla,","nezřetelně vyznačeného hrdla,",,,ces_Latn,1.0000,ces_Latn,1.0000,25.75,3,29,0.0345,0,1,0,0,0,0,0.1167,0.3704,0.5385,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX193001369,5,3,"Srubá 2 ouška,položená na","Srubá 2 ouška,položená na",,,ces_Latn,0.9181,ces_Latn,0.9181,260.00,4,25,0.0400,0,0,0,0,0,0,0.0625,0.4762,0.5500,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9013,CTX193001369,5,4,ose kolmé,ose kolmé,,,ces_Latn,0.7500,als_Latn,0.9213,850.00,2,9,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.6250,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX193001369,5,5,w) ■,w) ■,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9523,CTX193001369,5,6,"k ose, procházej ící předešlými","k ose, procházej ící předešlými",,,ces_Latn,1.0000,ces_Latn,1.0000,216.00,5,31,0.0323,0,0,0,0,0,0,0.0000,0.4074,0.4615,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9774,CTX193001369,5,7,jsou na největším objemu,jsou na největším objemu,,,ces_Latn,1.0000,ces_Latn,1.0000,93.00,4,24,0.0000,0,0,0,0,0,0,0.0000,0.4286,0.6190,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8926,CTX193001369,5,8,hrubo dvoj-,hrubo dvoj-,,,slk_Latn,0.9616,slk_Latn,0.9616,804.00,2,11,0.0909,0,0,0,0,0,0,0.0000,0.3000,0.6667,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9066,CTX193001369,5,9,"konického spodku nádoby. Povrch drsný, šedavé žlutý. Rozměry: v -","konického spodku nádoby. Povrch drsný, šedavé žlutý. Rozměry: v -",,,ces_Latn,0.8986,ces_Latn,0.8986,84.50,10,65,0.0769,0,0,0,0,0,0,0.0000,0.3393,0.5490,False,False,False,False,False,False,True,False,False,False,False
Trash,0.5499,CTX193001369,5,10,pr.brala - mmä pr.dna - mm.,pr.brala - mmä pr.dna - mm.,,,ces_Latn,0.7500,swe_Latn,0.3577,2256.00,6,27,0.1852,0,0,0,0,0,0,0.0000,0.1818,0.5294,False,False,False,False,True,False,False,False,False,False,False
Trash,0.2847,CTX193001369,5,11,"Tb.V1.,1. č.neg.57. ‘ '","Tb.V1.,1. č.neg.57. ‘ '",,,ces_Latn,0.7500,vie_Latn,0.1742,1064.00,4,23,0.3913,0,0,1,0,0,0,0.1625,0.0625,0.5714,False,False,False,False,True,False,False,False,False,False,False
Non-text,0.0,CTX193001369,5,12,A,A,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.6598,CTX193001369,5,13,"2,4 Pazourková šipka, jemně vyretušovama y , . % .","2,4 Pazourková šipka, jemně vyretušovama y , . % .",,,ces_Latn,0.9938,ces_Latn,0.9938,536.00,10,50,0.1200,0,0,0,0,0,0,0.0850,0.4103,0.5455,False,False,False,False,False,True,False,False,False,False,False
Trash,0.5499,CTX193001369,5,14,"— = "" , s bočními stranami kogexně","— = "" , s bočními stranami kogexně",,,ces_Latn,1.0000,ces_Latn,1.0000,568.00,8,34,0.1176,0,0,0,0,0,0,0.2437,0.3333,0.5217,False,False,False,False,True,False,False,False,False,False,False
Clear,0.8277,CTX193001369,5,15,prohnutými a s výrazně naznačenými křidálky. D. - mm.,prohnutými a s výrazně naznačenými křidálky. D. - mm.,,,ces_Latn,1.0000,ces_Latn,1.0000,93.00,9,53,0.0755,0,0,0,0,0,0,0.0000,0.3556,0.4878,False,False,False,False,False,False,True,False,False,False,False
Trash,0.3780,CTX193001369,5,16,"Tb.VI.,2. č.neg.580.","Tb.VI.,2. č.neg.580.",,,ces_Latn,0.7500,vie_Latn,0.2250,502.00,2,20,0.3500,0,0,0,0,0,0,0.0000,0.1333,0.5000,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9225,CTX193001369,5,17,3/ Pazourkovášipka s jemně vypracovaným hrotem a rovně se sbíhají-,3/ Pazourkovášipka s jemně vypracovaným hrotem a rovně se sbíhají-,,,ces_Latn,1.0000,ces_Latn,1.0000,158.00,10,66,0.0303,0,0,0,1,0,0,0.0250,0.4107,0.5185,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6634,CTX193001369,5,18,"čími bočními stranami. D. - mm, š.- mm.","čími bočními stranami. D. - mm, š.- mm.",,,ces_Latn,0.8923,ces_Latn,0.8923,99.00,8,39,0.1795,0,0,0,0,0,0,0.0000,0.2500,0.5200,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5500,CTX193001369,5,19,"Tb.Vl. ,3. č.neg.586.","Tb.Vl. ,3. č.neg.586.",,,ces_Latn,0.7500,slv_Latn,0.1990,416.00,3,21,0.3333,0,0,0,0,0,0,0.1667,0.0667,0.5000,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5821,CTX193001369,5,20,"4/ Pazourková široká šipka. D- mm,š.- mm. ' -","4/ Pazourková široká šipka. D- mm,š.- mm. ' -",,,ces_Latn,0.6725,ces_Latn,0.6725,404.00,9,45,0.2000,0,1,0,0,0,0,0.1222,0.2778,0.4815,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5500,CTX193001369,5,21,"Tb .VI. ,4. č.neg.480.","Tb .VI. ,4. č.neg.480.",,,ces_Latn,0.1753,ces_Latn,0.1753,688.00,4,22,0.3182,0,0,0,0,0,0,0.2625,0.1333,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8000,CTX193001369,5,22,Zprávu o výkopu viz v č.j . 560/39. .,Zprávu o výkopu viz v č.j . 560/39. .,,,ces_Latn,0.9971,ces_Latn,0.9971,158.00,9,37,0.1351,0,0,0,0,0,0,0.0944,0.2917,0.6316,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX193001369,5,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8740,CTX193001369,5,24,"Hrob VII./ 15.10.1928./ Tento hrob obsahoval žárový pohřeb,vlo-","Hrob VII./ 15.10.1928./ Tento hrob obsahoval žárový pohřeb,vlo-",,,ces_Latn,0.9937,ces_Latn,0.9937,115.50,8,63,0.1270,0,0,0,0,0,0,0.0000,0.3333,0.5250,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8114,CTX193001369,5,25,• ženy volně vGemi . K pohřbu - podle -velikosti a -množství kostiček -,• ženy volně vGemi . K pohřbu - podle -velikosti a -množství kostiček -,,,ces_Latn,1.0000,ces_Latn,1.0000,139.00,14,71,0.0845,1,0,0,0,0,0,0.0179,0.3448,0.5577,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8646,CTX193001369,5,26,"patrně'dětskému, byly přiloženy 3 nádoby a 6 pazourkových' úlomků.","patrně'dětskému, byly přiloženy 3 nádoby a 6 pazourkových' úlomků.",,,ces_Latn,1.0000,ces_Latn,1.0000,79.50,9,66,0.0606,0,0,0,1,0,0,0.0556,0.4107,0.5192,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8000,CTX193001369,5,27,TÚ. XVII. č.neg.461-464. Hrob vyříznut a přenesen do N.M.,TÚ. XVII. č.neg.461-464. Hrob vyříznut a přenesen do N.M.,,,ces_Latn,0.9994,ces_Latn,0.9994,153.00,9,57,0.1404,0,2,0,0,0,0,0.1000,0.3023,0.6286,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9460,CTX193001369,5,28,Nádoba 1. Měkce profilovaný zvoncový pohárek s pěti pruhy pečlivě,Nádoba 1. Měkce profilovaný zvoncový pohárek s pěti pruhy pečlivě,,,ces_Latn,1.0000,ces_Latn,1.0000,51.25,10,65,0.0154,0,0,0,0,0,0,0.0000,0.4182,0.5185,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9573,CTX193001369,5,29,"provedené vtlačované výzdoby. Okraj široce rozevřen, dno zaobleno.","provedené vtlačované výzdoby. Okraj široce rozevřen, dno zaobleno.",,,ces_Latn,0.9868,ces_Latn,0.9868,148.00,8,66,0.0455,0,0,0,0,0,0,0.0000,0.4068,0.6250,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6310,CTX193001369,5,30,"Rozměry: v - mm, pr.okraje - mm.","Rozměry: v - mm, pr.okraje - mm.",,,ces_Latn,0.9996,ces_Latn,0.9996,174.00,7,32,0.1875,0,0,0,0,0,0,0.2500,0.2308,0.6000,False,False,False,False,False,True,False,False,False,False,False
Trash,0.3323,CTX193001369,5,31,"Tb.VII.,1,2. č.neg.78. ■ .","Tb.VII.,1,2. č.neg.78. ■ .",,,ces_Latn,0.1180,ces_Latn,0.1180,604.00,4,26,0.3846,0,0,0,0,0,0,0.0875,0.1579,0.4444,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9517,CTX193001369,5,32,Nádoba II. Vysoký pohár se slabě rozevřeným hrdlem a s nezřetelným,Nádoba II. Vysoký pohár se slabě rozevřeným hrdlem a s nezřetelným,,,ces_Latn,1.0000,ces_Latn,1.0000,23.12,11,66,0.0152,0,0,0,0,0,0,0.0000,0.4107,0.5818,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9577,CTX193001369,5,33,"lomem v nojetším objemu, hrubě pracovaný ze šedožluté hlíny. Rozměry","lomem v nojetším objemu, hrubě pracovaný ze šedožluté hlíny. Rozměry",Roz,,ces_Latn,1.0000,ces_Latn,1.0000,260.00,10,68,0.0294,0,0,0,0,0,0,0.0000,0.4068,0.5614,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.5500,CTX193001369,5,34,": v - mm,pr.hrdla - mm,pr.dna- mm.",": v - mm,pr.hrdla - mm,pr.dna- mm.",,měry,slk_Latn,0.2715,slk_Latn,0.2715,286.00,7,34,0.2647,0,2,0,0,0,0,0.3500,0.0714,0.6316,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5500,CTX193001369,5,35,"Tb.VII.,3. č.neg.579. '","Tb.VII.,3. č.neg.579. '",,,ces_Latn,0.7500,est_Latn,0.1516,624.00,3,23,0.3478,0,0,0,0,0,0,0.1167,0.1765,0.4444,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9343,CTX193001369,5,36,Nádoba 3. Štíhlá amforka měkkého profilu/ se dvěma hrubými oušky na,Nádoba 3. Štíhlá amforka měkkého profilu/ se dvěma hrubými oušky na,,,ces_Latn,0.9999,ces_Latn,0.9999,77.00,11,67,0.0299,0,1,0,0,0,0,0.0318,0.4286,0.4259,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8000,CTX193001369,5,37,"největším objemu břicha. Rozměry : v - mm, pr.Hrdla - mm, pr.dna","největším objemu břicha. Rozměry : v - mm, pr.Hrdla - mm, pr.dna",,,ces_Latn,1.0000,ces_Latn,1.0000,93.00,12,64,0.1250,0,0,0,0,0,0,0.0000,0.2453,0.5333,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX193001369,5,38,- mm. .,- mm. .,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.5500,CTX193001369,5,39,"Tb.VlI.,4. č.neg.578. .","Tb.VlI.,4. č.neg.578. .",,,ces_Latn,0.1102,ces_Latn,0.1102,568.00,3,23,0.3478,1,0,0,0,0,0,0.0833,0.1176,0.4444,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8000,CTX193001369,5,40,"4 - 9. / 6 pazourkových plochých odštěpků bez veškerých stop retuše,","4 - 9. / 6 pazourkových plochých odštěpků bez veškerých stop retuše,",,,ces_Latn,0.9940,ces_Latn,0.9940,168.00,12,68,0.0588,0,0,0,0,0,0,0.0417,0.3333,0.4600,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8000,CTX193001369,5,41,nepravidelných tvarů. • •,nepravidelných tvarů. • •,,,ces_Latn,0.9203,ces_Latn,0.9203,135.00,4,25,0.1200,0,0,0,0,0,0,0.0000,0.3182,0.4211,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.5500,CTX193001369,5,42,"\ Tp .VII. ,5-10. č.neg.580.","\ Tp .VII. ,5-10. č.neg.580.",,,ces_Latn,0.7500,est_Latn,0.3062,260.00,5,28,0.3214,0,0,0,0,0,0,0.0000,0.1667,0.4444,False,False,False,False,False,True,False,False,False,False,False
Non-text,0.0,CTX193001369,5,43,i | z 7,i | z 7,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.6909,CTX193001369,5,44,'' I Správu o výkopu viz v č.j. 560/29. • *,'' I Správu o výkopu viz v č.j. 560/29. • *,,,ces_Latn,0.9379,ces_Latn,0.9379,324.00,11,43,0.1860,0,0,0,0,0,0,0.0773,0.2857,0.6000,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX193001369,6,1,"Hrob VIII. / 17.X. 1688. / Tento hrob byl značně rozrušen, takže vzbuzoval","Hrob VIII. / 17.X. 1688. / Tento hrob byl značně rozrušen, takže vzbuzoval",,,ces_Latn,1.0000,ces_Latn,1.0000,41.75,13,74,0.0946,0,1,0,1,0,0,0.0423,0.3214,0.5510,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9547,CTX193001369,6,2,"dojem, že již ve starých dobách byl odkryt a znovu zaházen, Z kostry se zachovalo","dojem, že již ve starých dobách byl odkryt a znovu zaházen, Z kostry se zachovalo",zachova,,ces_Latn,1.0000,ces_Latn,1.0000,68.00,15,81,0.0247,0,0,0,0,0,0,0.0000,0.3731,0.5385,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9366,CTX193001369,6,3,"pouze několik kostí, z milodarů 2 nádoby. Jeden hrnek byl přes noc ukraden,","pouze několik kostí, z milodarů 2 nádoby. Jeden hrnek byl přes noc ukraden,",,lo,ces_Latn,1.0000,ces_Latn,1.0000,93.00,13,75,0.0400,0,0,0,0,0,0,0.0192,0.3871,0.5932,False,False,False,False,False,False,True,False,False,False,False
Trash,0.5053,CTX193001369,6,4,Č* neg. 465-468. Tb. XVIII • . ■,Č* neg. 465-468. Tb. XVIII • . ■,,,ces_Latn,0.7500,vie_Latn,0.4159,163.00,8,32,0.2500,0,1,0,1,0,0,0.3375,0.2105,0.4545,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9882,CTX193001369,6,5,"Mísa polokulovitá s vyznačeným dnem a vodorovně seříznutým, dovnitř silně rozšířeným","Mísa polokulovitá s vyznačeným dnem a vodorovně seříznutým, dovnitř silně rozšířeným",roz,,ces_Latn,1.0000,ces_Latn,1.0000,31.12,11,84,0.0119,0,0,0,0,0,0,0.0000,0.4054,0.6027,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9424,CTX193001369,6,6,"krika okrajem. Přímo, u okraje jest na jedné straně lištový výčnělek es","krika okrajem. Přímo, u okraje jest na jedné straně lištový výčnělek es",,šířeným,ces_Latn,1.0000,ces_Latn,1.0000,102.00,12,71,0.0282,0,0,0,0,0,0,0.0000,0.4000,0.4138,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9851,CTX193001369,6,7,šesti mělkými příčnými zářezy. Na protilehlé straně jest podobný širší výčnělek,šesti mělkými příčnými zářezy. Na protilehlé straně jest podobný širší výčnělek,,,ces_Latn,1.0000,ces_Latn,1.0000,53.00,11,79,0.0127,0,0,0,0,0,0,0.0000,0.3913,0.4118,False,False,False,False,False,False,True,False,False,False,False
