categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Trash,0.5863,CTX192601143,2,42,/tolLa Lyže m A «MLM O Puiaa (,/tolLa Lyže m A «MLM O Puiaa (,,,ces_Latn,0.7500,fin_Latn,0.9374,6720.00,8,30,0.1000,1,1,0,1,1,0,0.4000,0.4348,0.4500,False,False,False,False,False,True,False,False,False,True,True
Empty,0.0,CTX192601143,2,43,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,2,44,", msdic P/Aor.N .Clxovlo olch’dllo",", msdic P/Aor.N .Clxovlo olch’dllo",,,ces_Latn,0.7500,glg_Latn,0.6213,6304.00,5,34,0.1471,0,1,0,0,0,0,0.1900,0.2333,0.5200,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3795,CTX192601143,2,45,L.o /WUA 0 • 9(o,L.o /WUA 0 • 9(o,,,ces_Latn,0.7500,ewe_Latn,0.8948,2976.00,5,16,0.2500,0,0,1,0,0,0,0.5700,0.4000,0.6667,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,2,46,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4856,CTX192601143,2,47,ANlw Ao Abni . V /P 0o %,ANlw Ao Abni . V /P 0o %,,,ces_Latn,0.7500,glg_Latn,0.7091,2720.00,8,24,0.1250,1,0,1,0,0,0,0.4438,0.3750,0.6154,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,2,48,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,2,49,", 039 — JNNW A cowów",", 039 — JNNW A cowów",,,pol_Latn,0.9989,pol_Latn,0.9989,1368.00,6,20,0.1000,0,1,0,0,0,1,0.4333,0.2500,0.6000,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192601143,2,50,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,2,51,4.,4.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,2,52,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4310,CTX192601143,2,53,"(2.7"" 90onU* /VorNgs A (Vjuv^","(2.7"" 90onU* /VorNgs A (Vjuv^",,,eng_Latn,0.2730,eng_Latn,0.2730,776.00,5,29,0.2414,2,0,2,0,0,0,0.2900,0.2381,0.7143,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5112,CTX192601143,2,54,"vui 40 "" o 3 — ANKC i / / |","vui 40 "" o 3 — ANKC i / / |",,,ces_Latn,0.7500,cat_Latn,0.9958,968.00,11,27,0.1852,0,0,0,0,0,0,0.3682,0.3571,0.4444,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5473,CTX192601143,2,55,M(do0y/30 A ol- (036 el. 200 (on,M(do0y/30 A ol- (036 el. 200 (on,,,ces_Latn,0.7500,hun_Latn,0.2373,392.00,7,32,0.1875,0,0,1,0,0,0,0.2714,0.3529,0.7273,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,2,56,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5500,CTX192601143,2,57,VI © AUW,VI © AUW,,,ces_Latn,0.7500,nld_Latn,0.9292,18304.00,3,8,0.1250,0,0,0,0,0,0,0.0667,0.5000,0.6000,True,False,False,False,False,True,False,False,False,True,True
Empty,0.0,CTX192601143,2,58,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4575,CTX192601143,2,59,cM< A0N? oly/dóorier /d*r*,cM< A0N? oly/dóorier /d*r*,,,ces_Latn,0.7500,hun_Latn,0.4523,2176.00,4,26,0.2308,1,0,1,0,0,0,0.3000,0.3182,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,2,60,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5426,CTX192601143,2,61,Ad (oA Ao.CCAUA,Ad (oA Ao.CCAUA,,,ces_Latn,0.7500,min_Latn,0.9048,7136.00,3,15,0.1333,1,1,0,1,0,0,0.2000,0.6154,0.3636,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4925,CTX192601143,2,62,° 47,° 47,,,eng_Latn,0.9914,eng_Latn,0.9914,45.25,2,4,0.2500,0,0,0,0,0,0,0.0000,0.0000,0.0000,False,False,False,False,True,False,False,False,False,False,False
Trash,0.4746,CTX192601143,2,63,"nngy /NC —4uhe Gu ,648,074%","nngy /NC —4uhe Gu ,648,074%",,,eng_Latn,0.2478,eng_Latn,0.2478,2112.00,5,27,0.1852,0,1,1,0,0,0,0.1000,0.2500,0.6364,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,2,64,"c."".","c."".",,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.2660,CTX192601143,3,1,/7y 3/20,/7y 3/20,,,eng_Latn,0.6103,eng_Latn,0.6103,50.50,2,8,0.2500,0,0,1,0,0,0,0.0750,0.3333,1.0000,False,False,False,False,True,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,2,Zn* 44 2,Zn* 44 2,,,,0.0,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,3,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5241,CTX192601143,3,4,"e xe‘w Aasn / do dry A / % MLCeevor.nnd ,","e xe‘w Aasn / do dry A / % MLCeevor.nnd ,",,,ces_Latn,0.7500,glg_Latn,0.8613,5568.00,11,41,0.1463,1,1,0,0,0,0,0.4091,0.3226,0.7200,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4620,CTX192601143,3,5,LAraAu. koWlomn‘4. NuAe — a 4ws,LAraAu. koWlomn‘4. NuAe — a 4ws,,,ces_Latn,0.7500,tur_Latn,0.1464,1000.00,6,31,0.1290,3,0,1,2,1,0,0.3167,0.4167,0.5500,False,False,False,False,True,False,False,False,False,True,False
Trash,0.6434,CTX192601143,3,6,"(""Gko ANf Vj/AO ai osnwo 0dHeto","(""Gko ANf Vj/AO ai osnwo 0dHeto",,,ces_Latn,0.7500,epo_Latn,0.7520,2112.00,6,31,0.0968,2,0,1,0,0,0,0.1417,0.4000,0.5455,False,False,False,False,False,True,False,False,False,True,True
Empty,0.0,CTX192601143,3,7,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,8,. V M < C < 0,. V M < C < 0,,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.7999,CTX192601143,3,9,i Mco kokltlou s Gounn 41,i Mco kokltlou s Gounn 41,,,ces_Latn,0.7500,ltz_Latn,0.5022,1752.00,6,25,0.0000,0,1,0,0,0,0,0.0583,0.3889,0.5556,False,False,False,False,False,True,False,False,False,True,True
Trash,0.3183,CTX192601143,3,10,. C A l NA,. C A l NA,,,ces_Latn,0.7500,ast_Latn,0.9823,3824.00,5,10,0.1000,0,0,0,0,0,0,0.6100,0.3333,0.2000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,11,P. e oRu .,P. e oRu .,,,,0.0,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,12,H,H,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5318,CTX192601143,3,13,"m. Alouilea""; AOg/UGnCvet •A a AGuiouA","m. Alouilea""; AOg/UGnCvet •A a AGuiouA",,,ces_Latn,0.7500,por_Latn,0.3537,3600.00,6,38,0.1316,2,0,0,2,2,0,0.2167,0.5455,0.4286,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,3,14,"NMlol,. mlereém A% Mtflluío ewo zuró nosAtylw £dQ.ÍaJ<. fwU3","NMlol,. mlereém A% Mtflluío ewo 2uró nosAtylw £dQ.ÍaJ<. fwU3",,,ces_Latn,0.7500,hun_Latn,0.3095,4080.00,9,60,0.1167,4,1,1,1,0,0,0.3222,0.3529,0.5455,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,15,) 4 4Mq,) 4 4Mq,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,16,"A Q/ 0 ,","A Q/ 0 ,",,,,0.0,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,17,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,18,A . i A..,A . i A..,,,,0.0,,0.0,0.0,0,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1723,CTX192601143,3,19,"VSlAC,","VSlAC,",,,ces_Latn,0.7500,swe_Latn,0.8954,850.00,1,6,0.1667,1,0,0,0,0,0,0.4500,0.1667,0.4000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,20,"r C , A","r C , A",,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1968,CTX192601143,3,21,5. / d e U,5. / d e U,,,ces_Latn,0.7500,glg_Latn,0.3486,1000.00,5,10,0.2000,0,0,0,0,0,0,0.6100,0.4000,1.0000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,22,(,(,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4637,CTX192601143,3,24,"/ / 9 oll 00A h* 4. «Nu (& í u 4Gr, %7v1 éo","/ / 9 oll 00A h* 4. «Nu (& í u 4Gr, %7v1 éo",,,ces_Latn,0.7500,isl_Latn,0.6096,458.00,14,43,0.2093,0,0,3,0,0,0,0.3786,0.3043,0.4286,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,25,' n,' n,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,26,A,A,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,27,m O / • í L 4 No NwO w,m O / • í L 4 No NwO w,,,,0.0,,0.0,0.0,0,22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,28,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3788,CTX192601143,3,29,(wi Y /. AMCoMmow . Lono v AnAu/,(wi Y /. AMCoMmow . Lono v AnAu/,,,deu_Latn,0.3520,deu_Latn,0.3520,6304.00,8,32,0.1562,2,0,0,0,1,0,0.8187,0.4000,0.7000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,3,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,31,"_ , n .","_ , n .",,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,32,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5205,CTX192601143,3,33,A{ a —o ~ • tlleh 62 M « u o o Ju e Lad o /,A{ a —o ~ • tlleh 62 M « u o o Ju e Lad o /,,,ces_Latn,0.7500,glg_Latn,0.3648,1408.00,17,43,0.1395,0,1,0,0,0,0,0.5441,0.4400,0.5263,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,34,"0, 20 N l","0, 20 N l",,,,0.0,,0.0,0.0,0,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4580,CTX192601143,3,35,". A ' 9 Ca Eo % e, N d /zi Awo / A M A",". A ' 9 Ca Eo % e, N d /2i Awo / A M A",,,ces_Latn,0.7500,glg_Latn,0.3783,1000.00,16,38,0.1579,0,0,0,0,0,0,0.5187,0.4545,0.5625,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,36,-0 A V,-0 A V,,,,0.0,,0.0,0.0,0,6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,37,d Ď &/ A,d Ď &/ A,,,,0.0,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,38,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5126,CTX192601143,3,39,X. —ollon(d 4 AGGhly ~ nos.,X. —ollon(d 4 AGGhly ~ nos.,,,eng_Latn,0.5550,eng_Latn,0.5550,3168.00,6,27,0.1852,1,2,0,0,0,0,0.2333,0.2381,0.5625,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,40,Z,Z,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,41,n J,n J,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,42,",( 0 _ o J 0.",",( 0 _ o J 0.",,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,43,""""" 0 /"" i 4. A/) — 70 1""",""""" 0 /"" i 4. A/) — 70 1",,,,0.0,,0.0,0.0,0,24,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,44,.0 V,.0 V,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5440,CTX192601143,3,45,( so wu o mAdr8 oÚ A (oju Aa,( so wu o mAdr8 oÚ A (oju Aa,,,ces_Latn,0.7500,yor_Latn,0.8465,2176.00,9,28,0.0714,2,0,1,0,0,0,0.4389,0.5789,0.5882,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,3,46,p . are C6a 2 2,p . are C6a 2 2,,,eng_Latn,0.9976,eng_Latn,0.9976,286.00,6,15,0.0667,0,0,1,0,0,0,0.4500,0.4286,0.3333,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,47,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,48,(w e . M ad Vo / A/we 0,(w e . M ad Vo / A/we 0,,,,0.0,,0.0,0.0,0,23,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,49,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4444,CTX192601143,3,50,A « Au nú %o ADc%o M,A « Au nú %o ADc%o M,,,slk_Latn,0.9975,slk_Latn,0.9975,19456.00,7,20,0.1500,1,0,0,0,0,0,0.4571,0.5000,0.5455,False,False,False,False,True,False,False,False,False,False,False
Trash,0.3826,CTX192601143,3,51,"wAeh I. , &- Ax 3 N 2 < an ko /","wAeh I. , &- Ax 3 N 2 < an ko /",,,ces_Latn,0.7500,war_Latn,0.9554,1064.00,12,31,0.1935,1,0,0,0,0,0,0.5042,0.3333,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,3,52,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,53,* c ? 9 (A No N ‘,* c ? 9 (A No N ‘,,,,0.0,,0.0,0.0,0,17,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,54,3 y A .,3 y A .,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,55,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,56,N,N,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,3,57,Kou Au md,Kou Au md,,,ces_Latn,0.9710,ces_Latn,0.9710,268288.00,3,9,0.0000,0,0,0,0,0,0,0.0000,0.5714,0.7143,False,False,False,False,True,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,58,9,9,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,59,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,60,AOA M .,AOA M .,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,61,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,62,• a; - /7 •,• a; - /7 •,,,,0.0,,0.0,0.0,0,11,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,63,r # i' n .,r # i' n .,,,,0.0,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,64,AU VU VW ( (N N V L (/,AU VU VW ( (N N V L (/,,,,0.0,,0.0,0.0,0,22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,3,65,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,66,"$ d.du, %(ol & n ( 064","$ d.du, %(ol & n ( 064",,,,0.0,,0.0,0.0,0,22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,67,"J 2 •, ,","J 2 •, ,",,,,0.0,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4871,CTX192601143,3,68,A’ p NCo 4 OU EU PO /V & U.,A’ p NCo 4 OU EU PO /V & U.,,,ces_Latn,0.7500,por_Latn,0.6998,1984.00,10,27,0.1481,1,0,0,0,0,0,0.4700,0.4706,0.8462,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,3,69,"7) , a d ( 7","7) , a d ( 7",,,,0.0,,0.0,0.0,0,12,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,70,V *,V *,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,71,‘ zvCore f( vt C,‘ 2vCore f( vt C,,,,0.0,,0.0,0.0,0,16,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,72,V,V,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,73,0 I,0 I,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,3,74,"bua. n(alya, olnce Ms <(Ay Xanlop w , wo amceklí","bua. n(alya, olnce Ms <(Ay Xanlop w , wo amceklí",,,ces_Latn,0.3231,ces_Latn,0.3231,2400.00,10,48,0.1250,0,0,0,0,1,0,0.1650,0.3846,0.5758,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,3,75,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,76,M c (Me<,M c (Me<,,,,0.0,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3723,CTX192601143,3,77,". 04 í Aou.3N g "" N.K MPPVov« me • UWVNAAaM",". 04 í Aou.3N g "" N.K MPPVov« me • UWVNAAaM",,,ces_Latn,0.7500,lim_Latn,0.2761,1864.00,11,43,0.1395,2,2,1,2,0,0,0.5364,0.3333,0.7083,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5389,CTX192601143,3,78,"/e008Vt0,0/44AM4 40 « i dw A Valin« < rrt — pori nm nSoohyc","/e008Vt0,0/44AM4 40 « i dw A Valin« < rrt — pori nm nSoohyc",,,ces_Latn,0.7500,lmo_Latn,0.3279,940.00,13,59,0.1186,1,0,1,1,0,0,0.3308,0.2973,0.5333,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,3,79,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,3,80,"""1042 ""","1042 """,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1216,CTX192601143,5,1,W3/ÍÍ,W3/ÍÍ,,,ces_Latn,0.7500,gle_Latn,0.6528,850.00,1,5,0.2000,0,1,1,0,0,0,0.7000,0.5000,0.3333,True,False,False,False,True,False,False,False,False,True,False
Trash,0.4988,CTX192601143,6,1,"oPn4MW9 %60 MFNe0o odici,ak rzAoGskgi « i /% A3e9 AN(s4,83°","oPn4MW9 %60 MFNe0o odici,ak rzAoGskgi « i /% A3e9 AN(s4,83°",,,ces_Latn,0.7500,bos_Latn,0.4110,1544.00,10,59,0.1356,4,0,4,0,1,0,0.2600,0.3500,0.5312,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,2,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.2099,CTX192601143,6,3,"ClAŕ,","ClAŕ,",,,eng_Latn,0.8959,eng_Latn,0.8959,850.00,1,5,0.2000,1,0,0,0,0,0,0.2500,0.2000,0.0000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,6,4,"s AocäUoy"". n(ialbnv O""ýon (ACA (o / N* 7-, Ai•","s AocäUoy"". n(ialbnv O""ýon (ACA (o / N* 7-, Ai•",,,ces_Latn,0.7500,epo_Latn,0.2282,3824.00,10,47,0.2340,1,0,0,1,2,0,0.1900,0.4324,0.5385,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4679,CTX192601143,6,5,wR’du A.CGcAlu ) J. j? wak w. <. AQA.X Allu W- AQa. aq ~,wR’du A.CGcAlu ) J. j? wak w. <. AQA.X Allu W- AQa. aq ~,,,ces_Latn,0.7500,quy_Latn,0.9284,1128.00,14,56,0.2143,3,1,0,0,0,0,0.2536,0.2791,0.3871,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,6,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4762,CTX192601143,6,7,nocAol ( HvuknC,nocAol ( HvuknC,,,ces_Latn,0.7500,lim_Latn,0.4839,3824.00,3,15,0.0667,2,0,0,0,0,0,0.1667,0.3077,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,8,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,9,m m I,m m I,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3677,CTX192601143,6,10,ts§ AN.A,ts§ AN.A,,,deu_Latn,0.8725,deu_Latn,0.8725,850.00,2,8,0.2500,0,0,0,0,0,0,0.2000,0.2857,0.4000,False,False,False,False,True,False,False,False,False,True,False
