categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Noisy,0.7999,CTX192100040,4,23,"nt ■ "" o Zároveň bych přinesl stéž plének,kopii místa nálen vzatu z ckatastá","nt ■ "" o Zároveň bych přinesl stéž plének,kopii místa nálen vzatu z ckatastá",,,ces_Latn,1.0000,ces_Latn,1.0000,828.00,14,76,0.0395,0,1,0,0,0,0,0.0857,0.3492,0.4667,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5499,CTX192100040,4,24,mapy obce TTenalovic. ',mapy obce TTenalovic. ',,,ces_Latn,0.5112,ces_Latn,0.5112,15168.00,4,23,0.0870,1,1,0,0,0,0,0.2000,0.4000,0.5556,False,False,False,False,True,False,False,False,False,False,True
Noisy,0.5571,CTX192100040,4,25,"Těše se na laskavou odpovši * "" ' • • ■ ! - j odu ■ ■ - "" -","Těše se na laskavou odpovši * "" ' • • ■ ! - j odu ■ ■ - "" -",,,ces_Latn,0.9999,ces_Latn,0.9999,252.00,20,59,0.2203,0,0,0,0,0,0,0.3125,0.3250,0.5926,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.4713,CTX192100040,4,26,5 -i - -1 **:e r : • t • znamenám ae v úctě :n3nt,5 -i - -1 **:e r : • t • znamenám ae v úctě :n3nt,,,ces_Latn,1.0000,ces_Latn,1.0000,908.00,15,49,0.2041,0,1,1,0,1,0,0.4533,0.2812,0.5000,False,False,False,False,True,False,False,False,False,False,True
Trash,0.2779,CTX192100040,5,1,č..49...1921.,č..49...1921.,,,ces_Latn,0.2938,ces_Latn,0.2938,79.50,1,13,0.4615,0,0,0,0,0,0,0.3500,0.0000,0.0000,False,False,False,False,True,False,False,False,False,False,False
Noisy,0.5500,CTX192100040,5,2,"Datum. 7./. .1921 ,3...","Datum. 7./. .1921 ,3...",,,ces_Latn,0.7500,eus_Latn,0.1426,209.00,4,23,0.3913,0,0,0,0,0,0,0.2625,0.1429,0.6000,False,False,False,False,False,True,False,False,False,False,False
Trash,0.3548,CTX192100040,5,3,Došlo.9..11-21.-,Došlo.9..11-21.-,,,ces_Latn,0.9380,ces_Latn,0.9380,324.00,1,16,0.3750,0,0,0,0,0,0,0.3500,0.1818,0.6000,False,False,False,False,True,False,False,False,False,False,False
Noisy,0.6891,CTX192100040,5,4,zasílá. ..J.. Chpc.. účeiní.. lodenics,zasílá. ..J.. Chpc.. účeiní.. lodenics,,,ces_Latn,0.8263,ces_Latn,0.8263,1280.00,5,38,0.2368,0,0,0,0,0,0,0.1000,0.2941,0.4000,False,False,False,False,False,True,False,False,False,False,False
Non-text,0.0,CTX192100040,5,5,. n.,. n.,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192100040,5,6,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.6703,CTX192100040,5,7,Dřívější spisy:. 469/20 • -,Dřívější spisy:. 469/20 • -,,,ces_Latn,1.0000,ces_Latn,1.0000,123.00,5,27,0.1852,0,0,0,0,0,0,0.0000,0.2778,0.4615,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX192100040,5,8,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8000,CTX192100040,5,9,Pozdějěí spisy:......,Pozdějěí spisy:......,,,ces_Latn,0.9999,ces_Latn,0.9999,850.00,2,21,0.3333,0,0,0,0,0,0,0.0000,0.3000,0.6154,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6673,CTX192100040,5,10,Zúroveň sevyiizují ....,Zúroveň sevyiizují ....,,,ces_Latn,0.9960,ces_Latn,0.9960,1280.00,3,23,0.1739,0,1,0,1,0,0,0.1167,0.4286,0.5882,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX192100040,5,11,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.5500,CTX192100040,5,12,Předmět; . .. <,Předmět; . .. <,,,ces_Latn,1.0000,ces_Latn,1.0000,304.00,4,15,0.3333,0,0,0,0,0,0,0.2625,0.1667,0.5714,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX192100040,5,13,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.5650,CTX192100040,5,14,". Josef. Ch99.. úřotní. äplp. ř.. y. .. y. Chlnstenicáoh.,. bytem ...",". Josef. Ch99.. úřotní. äplp. ř.. y. .. y. Chlnstenicáoh.,. bytem ...",,,ces_Latn,0.8852,ces_Latn,0.8852,1032.00,12,69,0.2609,0,0,1,1,0,0,0.0125,0.2500,0.4737,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7280,CTX192100040,5,15,lpděricích- ě- 35B-. Zpráva- D-jeho. -činnosti- arohaeolgie ké-,lpděricích- ě- 35B-. Zpráva- D-jeho. -činnosti- arohaeolgie ké-,,,ces_Latn,0.9988,ces_Latn,0.9988,458.00,8,63,0.1587,0,1,1,1,0,0,0.0625,0.3519,0.3864,False,False,False,False,False,True,False,False,False,False,False
Trash,0.4198,CTX192100040,5,16,CluwGwur - KCoolue-,CluwGwur - KCoolue-,,,ces_Latn,0.7500,nld_Latn,0.4803,17152.00,3,19,0.1053,2,0,0,0,0,1,0.3000,0.3529,0.5333,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192100040,5,17,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192100040,5,18,K nahl Sdnutí:,K nahl Sdnutí:,,,ces_Latn,0.5431,ces_Latn,0.5431,92672.00,3,14,0.0714,0,0,0,0,0,0,0.0000,0.2500,0.4545,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192100040,5,19,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9237,CTX192100040,5,20,Došlo do spisovny:,Došlo do spisovny:,,,slk_Latn,0.7187,slk_Latn,0.7187,216.00,3,18,0.0556,0,0,0,0,0,0,0.0000,0.3750,0.8000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8805,CTX192100040,5,21,popis spisu:,popis spisu:,,,ces_Latn,0.7500,hrv_Latn,0.8457,850.00,2,12,0.0833,0,0,0,0,0,0,0.0000,0.3636,0.8000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8984,CTX192100040,5,22,Znečka.,Znečka.,,,slk_Latn,0.8292,slk_Latn,0.8292,472.00,1,7,0.1429,0,0,0,0,0,0,0.0000,0.2857,0.5000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8182,CTX192100040,5,23,Budiž skartováno:9...,Budiž skartováno:9...,,,ces_Latn,0.9988,ces_Latn,0.9988,850.00,2,21,0.1905,0,0,0,0,0,0,0.0000,0.3158,0.5333,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,5,24,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192100040,5,25,P.T. panu,P.T. panu,,,ces_Latn,0.7500,ast_Latn,0.6342,850.00,2,9,0.2222,0,0,0,0,0,0,0.0000,0.2500,0.6667,False,False,False,False,True,False,False,False,False,False,False
Trash,0.5499,CTX192100040,5,26,"Josefu Chocovi,","Josefu Chocovi,",,,ces_Latn,0.7500,por_Latn,0.3528,850.00,2,15,0.0667,0,0,0,0,0,0,0.0000,0.4286,0.5385,False,False,False,False,True,False,False,False,False,False,False
Clear,0.9583,CTX192100040,5,27,účetnímu dolu,účetnímu dolu,,,ces_Latn,0.9997,ces_Latn,0.9997,304.00,2,13,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.5833,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8822,CTX192100040,5,28,v Loděnicích u Berouna.,v Loděnicích u Berouna.,,,ces_Latn,1.0000,ces_Latn,1.0000,1696.00,4,23,0.0435,0,0,0,0,0,0,0.0000,0.4500,0.5263,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,5,29,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8807,CTX192100040,5,30,Velectěný pane!,Velectěný pane!,,,ces_Latn,1.0000,ces_Latn,1.0000,850.00,2,15,0.0667,0,0,0,0,0,0,0.0000,0.4286,0.5385,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9413,CTX192100040,5,31,"Děkuji vám za milý váě list,","Děkuji vám za milý váě list,",,,ces_Latn,1.0000,ces_Latn,1.0000,324.00,6,28,0.0357,0,0,0,0,0,0,0.0000,0.4348,0.3636,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9683,CTX192100040,5,32,kterým jste mně byl nadmíru potěšil.,kterým jste mně byl nadmíru potěšil.,,,ces_Latn,1.0000,ces_Latn,1.0000,58.00,6,36,0.0278,0,0,0,0,0,0,0.0000,0.3548,0.4667,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9820,CTX192100040,5,33,K jeho obsahu dovoluji si následující,K jeho obsahu dovoluji si následující,,,ces_Latn,1.0000,ces_Latn,1.0000,68.00,6,37,0.0000,0,0,0,0,0,0,0.0000,0.4688,0.5312,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9176,CTX192100040,5,34,odpovědět!:,odpovědět!:,,,ces_Latn,1.0000,ces_Latn,1.0000,223.00,1,11,0.1818,0,0,0,0,0,0,0.0000,0.3636,0.6667,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,5,35,"Mince , které jsetbyl vykopal","Mince , které jsetbyl vykopal",,,ces_Latn,1.0000,ces_Latn,1.0000,880.00,5,29,0.0345,0,0,0,0,0,0,0.0000,0.3600,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8475,CTX192100040,5,36,"na poli, zvaném""Holonohy"", byly raženy","na poli, zvaném""Holonohy"", byly raženy",raže,,ces_Latn,0.9998,ces_Latn,0.9998,1064.00,5,38,0.1053,0,0,0,1,0,0,0.0000,0.4118,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9414,CTX192100040,5,37,za krále českého Václava Iv./syna,za krále českého Václava Iv./syna,,ny,ces_Latn,0.9891,ces_Latn,0.9891,168.00,5,33,0.0606,0,0,0,0,0,0,0.0000,0.4138,0.4074,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8648,CTX192100040,5,38,a nástupce Karla IV.7 Na nich je nápis,a nástupce Karla IV.7 Na nich je nápis,,,ces_Latn,0.8601,ces_Latn,0.8601,732.00,8,38,0.0263,0,0,0,0,0,0,0.0000,0.4000,0.4138,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9557,CTX192100040,5,39,"pokud se pamatuji, následující: Kolam","pokud se pamatuji, následující: Kolam",,,ces_Latn,1.0000,ces_Latn,1.0000,48.25,5,37,0.0541,0,0,0,0,0,0,0.0000,0.4242,0.5161,False,False,True,False,False,False,False,False,False,False,False
Clear,0.8375,CTX192100040,5,40,koruny v kruhu prvém WENCEZLAUS TER -,koruny v kruhu prvém WENCEZLAUS TER -,,,ces_Latn,0.9821,ces_Latn,0.9821,1168.00,7,37,0.0270,0,0,0,0,0,0,0.0286,0.3548,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8401,CTX192100040,5,41,CIUS - v kruhu druhém DEI GRACIA REX,CIUS - v kruhu druhém DEI GRACIA REX,,,ces_Latn,0.6777,ces_Latn,0.6777,856.00,8,36,0.0278,0,0,0,0,0,0,0.0250,0.4138,0.4286,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9401,CTX192100040,5,42,výpravna:,výpravna:,,,slk_Latn,0.9976,slk_Latn,0.9976,163.00,1,9,0.1111,0,0,0,0,0,0,0.0000,0.3333,0.5000,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,5,43,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4823,CTX192100040,5,44,"Doblonc: :3o/, 2;","Doblonc: :3o/, 2;",,,ces_Latn,0.7500,spa_Latn,0.3540,1456.00,3,17,0.2941,0,0,1,0,0,0,0.1333,0.2308,0.7500,False,False,False,False,True,False,False,False,False,False,False
Noisy,0.5742,CTX192100040,5,45,Podepsino.). .,Podepsino.). .,,,ces_Latn,0.6260,ces_Latn,0.6260,850.00,2,14,0.2857,0,0,0,0,0,0,0.0000,0.3077,0.8889,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8472,CTX192100040,5,46,vypraveno/..,vypraveno/..,,,slk_Latn,0.9416,slk_Latn,0.9416,850.00,1,12,0.2500,0,0,0,0,0,0,0.0000,0.3333,0.7778,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX192100040,5,47,B. • -přílohami.,B. • -přílohami.,,,,0.0,,0.0,0.0,0,16,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9458,CTX192100040,6,1,BOHEMIAB. Na druhé pak straně jest,BOHEMIAB. Na druhé pak straně jest,,,ces_Latn,1.0000,ces_Latn,1.0000,324.00,6,34,0.0294,0,0,0,0,0,0,0.0000,0.3793,0.4643,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9600,CTX192100040,6,2,český lev a kolem něho v kruhu: GROSSI,český lev a kolem něho v kruhu: GROSSI,,,ces_Latn,0.9999,ces_Latn,0.9999,77.00,8,38,0.0263,0,1,0,0,0,0,0.0437,0.3871,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6026,CTX192100040,6,3,"PRAGENSES,t. j.""václav III""/václava III.","PRAGENSES,t. j.""václav III""/václava III.",,,ces_Latn,0.7500,est_Latn,0.4773,458.00,4,40,0.1750,2,1,0,2,0,0,0.3125,0.3784,0.3333,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,6,4,Přemyslovce; který byl zavražděn v 010-,Přemyslovce; který byl zavražděn v 010-,,,ces_Latn,1.0000,ces_Latn,1.0000,23.50,6,39,0.0513,0,0,0,0,0,0,0.0000,0.3226,0.5517,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,6,5,"mouci roku 1306, nebrgli do počtu/,","mouci roku 1306, nebrgli do počtu/,",,,ces_Latn,0.9343,ces_Latn,0.9343,346.00,6,35,0.0857,0,0,0,0,0,0,0.0000,0.3846,0.5652,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8325,CTX192100040,6,6,"""z Boží milusti krúl český"", a na""","""z Boží milusti krúl český"", a na",,,slk_Latn,0.7248,slk_Latn,0.7248,1408.00,7,34,0.1176,0,0,0,0,0,0,0.0000,0.3571,0.3750,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8377,CTX192100040,6,7,"druhá straně"" Groša pražské."" ■","druhá straně"" Groša pražské."" ■",,,ces_Latn,0.9930,ces_Latn,0.9930,148.00,5,31,0.1290,0,0,0,0,0,0,0.0000,0.2963,0.3043,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8511,CTX192100040,6,8,"Až pojedete do Prehy, vez-","Až pojedete do Prehy, vez-",,,slk_Latn,0.9612,slk_Latn,0.9612,8640.00,5,26,0.0769,0,1,0,0,0,0,0.0700,0.4091,0.7000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9507,CTX192100040,6,9,"měteyje s sebou, a zatím, než si pohovoříme,","měteyje s sebou, a zatím, než si pohovoříme,",poho,,ces_Latn,1.0000,ces_Latn,1.0000,37.50,8,44,0.0682,0,0,0,0,0,0,0.0000,0.4595,0.6471,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9631,CTX192100040,6,10,budou vám peníze v neší laboratoři,budou vám peníze v neší laboratoři,labo,"voříme,",ces_Latn,1.0000,ces_Latn,1.0000,296.00,6,34,0.0000,0,0,0,0,0,0,0.0000,0.4828,0.6207,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8600,CTX192100040,6,11,"vyčištěny, .Neb o přejete-li si,","vyčištěny, .Neb o přejete-li si,",,ratoři,ces_Latn,1.0000,ces_Latn,1.0000,237.00,5,32,0.1250,0,1,0,0,0,0,0.2400,0.3929,0.5417,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9149,CTX192100040,6,12,"pošlu vám návod, jak byste súm si je me","pošlu vám návod, jak byste súm si je me",,,ces_Latn,0.8134,ces_Latn,0.8134,144.00,9,39,0.0256,0,0,0,0,0,0,0.0000,0.3871,0.6333,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.5990,CTX192100040,6,13,hl vyčistiti .,hl vyčistiti .,,,slk_Latn,0.7462,slk_Latn,0.7462,1408.00,3,14,0.0714,0,1,0,0,0,0,0.1167,0.3333,0.2727,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8474,CTX192100040,6,14,váš úsudek O obci samet-,váš úsudek O obci samet-,,,ces_Latn,0.8929,ces_Latn,0.8929,1064.00,5,24,0.0417,0,0,0,0,0,0,0.1700,0.4500,0.5789,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,6,15,né jest správný.,né jest správný.,,,ces_Latn,0.9973,ces_Latn,0.9973,197.00,3,16,0.0625,0,0,0,0,0,0,0.0000,0.2857,0.5385,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9346,CTX192100040,6,16,"Bude mne velice těšiti,","Bude mne velice těšiti,",,,ces_Latn,0.9999,ces_Latn,0.9999,346.00,4,23,0.0435,0,0,0,0,0,0,0.0000,0.4500,0.5263,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9205,CTX192100040,6,17,"navštívíte-li uane, až zavítáte do Prahy.","navštívíte-li uane, až zavítáte do Prahy.",Pra,,ces_Latn,0.7352,ces_Latn,0.7352,127.00,6,41,0.0732,0,0,0,0,1,0,0.0000,0.4444,0.4242,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9692,CTX192100040,6,18,"Pokusím se ovšem, abych vís nepřipravil","Pokusím se ovšem, abych vís nepřipravil",nepři,hy.,ces_Latn,1.0000,ces_Latn,1.0000,68.00,6,39,0.0256,0,0,0,0,0,0,0.0000,0.3824,0.6061,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8348,CTX192100040,6,19,o mnoho času.,o mnoho času.,,pravil,ces_Latn,0.7631,ces_Latn,0.7631,568.00,3,13,0.0769,0,0,0,0,0,0,0.2833,0.4545,0.7000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,6,20,"Těším se na ony střepy, '","Těším se na ony střepy, '",,,ces_Latn,1.0000,ces_Latn,1.0000,223.00,6,25,0.0800,0,0,0,0,0,0,0.0000,0.4000,0.6111,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7976,CTX192100040,6,21,"z nichž vezměte, prosím, nejen ty or- ■","z nichž vezměte, prosím, nejen ty or- ■",,,ces_Latn,1.0000,ces_Latn,1.0000,624.00,8,39,0.1026,0,0,0,0,0,0,0.0000,0.3125,0.6071,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,6,22,"namentované, ale i všechnyod okrajů, |","namentované, ale i všechnyod okrajů, |",,,ces_Latn,0.9861,ces_Latn,0.9861,230.00,6,38,0.0789,0,0,0,0,0,0,0.0000,0.4242,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9323,CTX192100040,6,23,"příyadně též dna,jsou-li nanich nějaké","příyadně též dna,jsou-li nanich nějaké",něja,,ces_Latn,1.0000,ces_Latn,1.0000,278.00,5,38,0.0526,0,0,0,1,0,0,0.0000,0.4118,0.3750,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9255,CTX192100040,6,24,značky.,značky.,,ké,slk_Latn,0.7604,slk_Latn,0.7604,90.00,1,7,0.1429,0,0,0,0,0,0,0.0000,0.2857,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7954,CTX192100040,6,25,Taxtéž na kopii plániu na-,Taxtéž na kopii plániu na-,,,ces_Latn,0.9964,ces_Latn,0.9964,1808.00,5,26,0.0385,0,1,0,0,0,0,0.1100,0.4545,0.3810,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8683,CTX192100040,6,26,"ziště, rterou hoaláte s sebou vzíti, |","ziště, rterou hoaláte s sebou vzíti, |",,,ces_Latn,0.9949,ces_Latn,0.9949,356.00,7,38,0.0789,0,0,0,0,0,0,0.0000,0.4375,0.4828,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,6,27,se těším. .,se těším. .,,,ces_Latn,1.0000,ces_Latn,1.0000,203.00,3,11,0.1818,0,0,0,0,0,0,0.0000,0.3333,0.4286,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,6,28,"Budu vám velice povděčen, |","Budu vám velice povděčen, |",,,ces_Latn,1.0000,ces_Latn,1.0000,268.00,5,27,0.0741,0,0,0,0,0,0,0.0000,0.3913,0.7143,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9480,CTX192100040,6,29,podáte-li mi zprávy laskavě i o dalších,podáte-li mi zprávy laskavě i o dalších,dal,,ces_Latn,1.0000,ces_Latn,1.0000,60.00,7,39,0.0256,0,0,0,0,0,0,0.1214,0.4242,0.4062,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,6,30,svých plánech kopacích a núle- 7,svých plánech kopacích a núle- 7,,ších,ces_Latn,0.9982,ces_Latn,0.9982,472.00,6,32,0.0312,0,0,0,0,0,0,0.0417,0.3462,0.3600,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8734,CTX192100040,6,31,"zech, případně o známých vÁn nalezištěc","zech, případně o známých vÁn nalezištěc",,,ces_Latn,1.0000,ces_Latn,1.0000,123.00,6,39,0.0256,1,0,0,0,0,0,0.1833,0.3529,0.4545,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8567,CTX192100040,6,32,"' v okolí,která,budou-li pro nás zajímavá,dovolil","' v okolí,která,budou-li pro nás zajímavá,dovolil",zajíma,,ces_Latn,0.9995,ces_Latn,0.9995,153.00,6,49,0.1020,0,0,0,2,0,0,0.0000,0.4091,0.5128,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8949,CTX192100040,6,33,bych si se pak za laakavéno,bych si se pak za laakavéno,,"vá,dovolil",ces_Latn,1.0000,ces_Latn,1.0000,2544.00,6,27,0.0000,0,1,0,0,0,0,0.0583,0.4545,0.4545,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9532,CTX192100040,6,34,Vašeho průvodu ohledsti.,Vašeho průvodu ohledsti.,,,ces_Latn,1.0000,ces_Latn,1.0000,127.00,3,24,0.0417,0,0,0,0,0,0,0.0000,0.4091,0.5714,False,False,False,False,False,False,True,False,False,False,False
Trash,0.5499,CTX192100040,7,1,Budete-li sikdykollv“piastadsesess,Budete-li sikdykollv“piastadsesess,,,ces_Latn,0.2329,ces_Latn,0.2329,850.00,2,34,0.0588,0,1,0,1,0,0,0.3750,0.3636,0.6129,False,False,False,False,True,False,False,False,False,False,False
Non-text,0.0,CTX192100040,7,2,V . . X 40/24,V . . X 40/24,,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.6915,CTX192100040,7,3,"ci nějakých informací,račte ae vŽdy ni","ci nějakých informací,račte ae vŽdy ni",,,ces_Latn,0.9990,ces_Latn,0.9990,458.00,6,38,0.0263,1,0,0,1,0,0,0.0417,0.4242,0.3125,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7509,CTX192100040,7,4,mne obrátiti. Bude mí velikým potěše­,mne obrátiti. Bude mí velikým potěše­,,,ces_Latn,0.9995,ces_Latn,0.9995,1000.00,6,37,0.0541,0,0,0,0,0,0,0.0667,0.4375,0.5333,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8975,CTX192100040,7,5,"ním,budu-li moci v té věci vám něčím","ním,budu-li moci v té věci vám něčím",,,ces_Latn,1.0000,ces_Latn,1.0000,139.00,7,36,0.0556,0,0,0,0,0,0,0.0000,0.4000,0.5000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9287,CTX192100040,7,6,býti k službám.,býti k službám.,,,ces_Latn,0.8161,ces_Latn,0.8161,135.00,3,15,0.0667,0,0,0,0,0,0,0.0000,0.3077,0.4167,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9511,CTX192100040,7,7,Děguje vám za laskavou,Děguje vám za laskavou,,,ces_Latn,1.0000,ces_Latn,1.0000,416.00,4,22,0.0000,0,0,0,0,0,0,0.0000,0.4737,0.5263,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9655,CTX192100040,7,8,"Vaši zprávu, znamenám se vám","Vaši zprávu, znamenám se vám",,,ces_Latn,1.0000,ces_Latn,1.0000,22.00,5,28,0.0357,0,0,0,0,0,0,0.0000,0.3750,0.6522,False,False,True,False,False,False,False,False,False,False,False
Clear,0.8879,CTX192100040,7,9,v plné úctě oddaný,v plné úctě oddaný,,,ces_Latn,1.0000,ces_Latn,1.0000,1648.00,4,18,0.0000,0,1,0,0,0,0,0.0875,0.4000,0.4667,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,7,10,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7790,CTX192100040,7,11,"v Praze, dne 30-dubna 1921.","v Praze, dne 30-dubna 1921.",,,ces_Latn,0.8752,ces_Latn,0.8752,38.00,5,27,0.1111,0,0,0,0,0,0,0.0000,0.2941,0.7857,False,False,False,False,False,True,False,False,False,False,False
Non-text,0.0,CTX192100040,8,1,"C. j. ApoSlodne2/-74o ' (0)., '","C. j. ApoSlodne2/-74o ' (0)., '",,,,0.0,,0.0,0.0,0,31,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9325,CTX192100040,8,2,Pocet príloh —kresní správa politická na Kladně.,Pocet príloh —kresní správa politická na Kladně.,,,ces_Latn,0.5090,ces_Latn,0.5090,139.00,7,48,0.0417,0,0,0,0,0,0,0.0000,0.3571,0.4000,False,False,False,False,False,False,True,False,False,False,False
Trash,0.2690,CTX192100040,8,3,ameeyrtny--------------.-,ameeyrtny--------------.-,,,ces_Arab,0.5000,urd_Arab,0.2239,850.00,1,25,0.6400,0,1,0,1,0,0,0.3500,0.2000,0.6667,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192100040,8,4,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
